CountryCode,Latitude,Longitude,Name,State
US,41.33999994,-91.81686638,West Chester,IA
US,41.5562885,-93.7526265,West Des Moines,IA
US,41.57326949,-91.25307447,West Liberty,IA
US,43.35161697,-95.14934944,West Okoboji,IA
US,40.71373598,-91.44812297,West Point,IA
US,42.949128,-91.810874,West Union,IA
US,42.75614862,-96.60579463,Westfield,IA
US,42.76833797,-91.99571394,Westgate,IA
US,41.71987417,-95.39521789,Westphalia,IA
US,42.0756895,-95.10151949,Westside,IA
US,40.96497805,-91.62708612,Westwood,IA
US,41.39970649,-92.35456348,What Cheer,IA
US,41.83395102,-90.83629254,Wheatland,IA
US,42.1271105,-96.1502105,Whiting,IA
US,43.06301702,-94.42244304,Whittemore,IA
US,42.26172799,-93.01200047,Whitten,IA
US,41.97874055,-94.82241461,Willey,IA
US,42.491041,-93.538272,Williams,IA
US,41.68530797,-91.99998103,Williamsburg,IA
US,41.088185,-93.2565155,Williamson,IA
US,41.589332,-91.03162051,Wilton,IA
US,41.6029905,-93.7114705,Windsor Heights,IA
US,41.12569252,-91.43787455,Winfield,IA
US,41.335388,-94.00713951,Winterset,IA
US,42.47194251,-91.73267802,Winthrop,IA
US,41.40243548,-94.88760095,Wiota,IA
US,43.23075346,-93.9114389,Woden,IA
US,41.7353015,-95.70670751,Woodbine,IA
US,41.01013549,-93.59461248,Woodburn,IA
US,41.85623548,-93.91801595,Woodward,IA
US,42.56469248,-93.84339845,Woolstock,IA
US,42.39511053,-91.11825107,Worthington,IA
US,42.05982905,-91.0045961,Wyoming,IA
US,41.77564701,-94.35714203,Yale,IA
US,42.31607584,-94.84308165,Yetter,IA
US,40.73424598,-95.15374996,Yorktown,IA
US,42.15890098,-93.29718246,Zearing,IA
US,42.29789408,-90.68571468,Zwingle,IA
US,42.94399899,-112.831491,Aberdeen,ID
US,42.66943795,-113.5964939,Acequia,ID
US,42.41173953,-113.5772426,Albion,ID
US,42.78088751,-112.856837,American Falls,ID
US,43.4880905,-111.96364,Ammon,ID
US,42.880618,-112.5913705,Arbon Valley,ID
US,43.63378454,-113.3008246,Arco,ID
US,42.56048996,-112.1723494,Arimo,ID
US,44.0717735,-111.448364,Ashton,ID
US,47.94048249,-116.7036355,Athol,ID
US,43.44170927,-112.8102967,Atomic City,ID
US,42.72016099,-111.878479,Bancroft,ID
US,43.30935702,-112.1662945,Basalt,ID
US,43.4651155,-114.2636065,Bellevue,ID
US,43.19891351,-112.330917,Blackfoot,ID
US,42.92654247,-114.9491474,Bliss,ID
US,42.190516,-111.406148,Bloomington,ID
US,43.589962,-116.2331675,Boise City,ID
US,48.69111951,-116.323578,Bonners Ferry,ID
US,46.85972104,-116.3925841,Bovill,ID
US,42.59696151,-114.758243,Buhl,ID
US,42.545152,-113.772767,Burley,ID
US,43.60630934,-113.2423076,Butte City,ID
US,43.67125953,-116.7154591,Caldwell,ID
US,44.57303654,-116.6776556,Cambridge,ID
US,43.30943449,-113.9432595,Carey,ID
US,44.510061,-116.0318515,Cascade,ID
US,42.52047456,-114.8714262,Castleford,ID
US,44.517664,-114.2253485,Challis,ID
US,42.92809602,-112.4514626,Chubbuck,ID
US,48.149969,-116.178093,Clark Fork,ID
US,44.25875954,-114.3995558,Clayton,ID
US,42.19114301,-112.009478,Clifton,ID
US,46.0528505,-116.3451645,Cottonwood,ID
US,44.72719698,-116.437777,Council,ID
US,46.24366652,-116.471095,Craigmont,ID
US,44.11568452,-115.9707145,Crouch,ID
US,46.37390386,-116.6738581,Culdesac,ID
US,47.74800274,-116.7645481,Dalton Gardens,ID
US,42.10833,-111.979774,Dayton,ID
US,46.80001954,-116.5569691,Deary,ID
US,42.52179678,-113.6261392,Declo,ID
US,42.91338386,-114.2651806,Dietrich,ID
US,44.72887059,-116.0779292,Donnelly,ID
US,48.25598649,-116.592329,Dover,ID
US,42.432674,-112.12396,Downey,ID
US,43.72974052,-111.105898,Driggs,ID
US,44.00027456,-111.3440242,Drummond,ID
US,44.17263198,-112.2260084,Dubois,ID
US,43.691853,-116.3463385,Eagle,ID
US,48.23956497,-116.2874994,East Hope,ID
US,42.60738909,-114.2053057,Eden,ID
US,46.78284058,-116.1810537,Elk River,ID
US,43.87340099,-116.483051,Emmett,ID
US,43.34582948,-114.792954,Fairfield,ID
US,46.15225766,-116.3895679,Ferdinand,ID
US,47.67275147,-116.7465529,Fernan Lake Village,ID
US,42.56875799,-114.6041195,Filer,ID
US,43.30548327,-112.1832672,Firth,ID
US,42.9928795,-112.455743,Fort Hall,ID
US,42.01789347,-111.8058234,Franklin,ID
US,44.01386648,-116.9167415,Fruitland,ID
US,43.6505755,-116.272986,Garden City,ID
US,46.5500665,-116.933659,Genesee,ID
US,42.47863452,-111.353459,Georgetown,ID
US,42.9486425,-115.3036655,Glenns Ferry,ID
US,42.936675,-114.7054555,Gooding,ID
US,42.56864001,-111.7275055,Grace,ID
US,42.98312099,-116.0871165,Grand View,ID
US,45.92507804,-116.1137866,Grangeville,ID
US,43.67515899,-116.8194545,Greenleaf,ID
US,42.81677538,-114.8957382,Hagerman,ID
US,43.50628899,-114.2894975,Hailey,ID
US,43.92398888,-112.2048842,Hamer,ID
US,42.53164861,-114.3010033,Hansen,ID
US,47.45280499,-116.7801665,Harrison,ID
US,47.761753,-117.01823,Hauser,ID
US,47.7648035,-116.7785125,Hayden,ID
US,47.76886497,-116.7516409,Hayden Lake,ID
US,42.59437297,-114.1380274,Hazelton,ID
US,42.559759,-113.7654585,Heyburn,ID
US,42.35670452,-114.5842801,Hollister,ID
US,43.61354101,-116.9358745,Homedale,ID
US,48.24852052,-116.3084655,Hope,ID
US,43.91248846,-116.1950909,Horseshoe Bend,ID
US,47.70386241,-116.8490304,Huetter,ID
US,43.83111802,-115.822044,Idaho City,ID
US,43.5274133,-112.0328066,Idaho Falls,ID
US,42.79882253,-112.2472861,Inkom,ID
US,43.52908299,-111.931438,Iona,ID
US,43.395267,-111.2676655,Irwin,ID
US,44.529419,-111.326697,Island Park,ID
US,42.71715849,-114.5118415,Jerome,ID
US,46.57094301,-116.7146325,Juliaetta,ID
US,46.21499356,-116.0134892,Kamiah,ID
US,47.54447202,-116.134996,Kellogg,ID
US,46.61436851,-116.654902,Kendrick,ID
US,43.695053,-114.383942,Ketchum,ID
US,42.535262,-114.3653895,Kimberly,ID
US,46.14194548,-115.9762915,Kooskia,ID
US,48.3141755,-116.5158035,Kootenai,ID
US,43.49159949,-116.4184805,Kuna,ID
US,46.4002775,-116.804025,Lapwai,ID
US,42.6188435,-112.007874,Lava Hot Springs,ID
US,44.68021497,-113.3582639,Leadore,ID
US,46.3997555,-116.974998,Lewiston,ID
US,43.69549747,-112.0134504,Lewisville,ID
US,43.6908545,-113.600796,Lost River,ID
US,43.91240498,-113.6117084,Mackay,ID
US,42.1917045,-112.2516485,Malad City,ID
US,42.30746703,-113.3693126,Malta,ID
US,43.54620602,-116.8092076,Marsing,ID
US,44.9062995,-116.094835,McCall,ID
US,42.651189,-112.1905175,McCammon,ID
US,43.3732445,-116.5278,Melba,ID
US,43.72187599,-111.993597,Menan,ID
US,43.63747546,-116.3704869,Meridian,ID
US,43.70418349,-116.61801,Middleton,ID
US,44.47062196,-116.7320789,Midvale,ID
US,42.75372049,-113.4893405,Minidoka,ID
US,42.3222865,-111.2957125,Montpelier,ID
US,43.73616011,-113.3638578,Moore,ID
US,46.72794349,-116.9900855,Moscow,ID
US,43.1367585,-115.677735,Mountain Home,ID
US,43.06736299,-115.861253,Mountain Home AFB,ID
US,48.71892957,-116.2009137,Moyie Springs,ID
US,43.84416755,-112.4779696,Mud Lake,ID
US,47.47234003,-115.7976991,Mullan,ID
US,42.4918203,-114.1574945,Murtaugh,ID
US,43.5773625,-116.5267015,Nampa,ID
US,44.96946503,-116.2797681,New Meadows,ID
US,43.967554,-116.8148335,New Plymouth,ID
US,43.88685885,-111.6045011,Newdale,ID
US,46.23456343,-116.2402418,Nezperce,ID
US,43.72812443,-116.8014463,Notus,ID
US,42.24293549,-113.8755495,Oakley,ID
US,48.17993095,-116.9661606,Oldtown,ID
US,46.92763561,-116.8931255,Onaway,ID
US,46.490631,-116.2636745,Orofino,ID
US,47.505332,-116.006357,Osburn,ID
US,42.25998812,-112.0181623,Oxford,ID
US,42.22738401,-111.4032505,Paris,ID
US,43.95939503,-111.7559061,Parker,ID
US,47.33701798,-116.6867599,Parkline,ID
US,43.78440898,-116.9370474,Parma,ID
US,42.60431842,-113.7785903,Paul,ID
US,44.0709745,-116.9242225,Payette,ID
US,46.47444262,-116.4256428,Peck,ID
US,46.495828,-115.7968635,Pierce,ID
US,47.53713951,-116.233064,Pinehurst,ID
US,43.94294801,-115.945686,Placerville,ID
US,47.32819303,-116.8828276,Plummer,ID
US,42.861735,-112.397474,Pocatello,ID
US,48.306654,-116.538468,Ponderay,ID
US,47.720347,-116.897178,Post Falls,ID
US,46.92090905,-116.8966926,Potlatch,ID
US,42.097956,-111.8717175,Preston,ID
US,48.18723652,-116.9013815,Priest River,ID
US,47.8001255,-116.9104805,Rathdrum,ID
US,46.32183452,-116.5415271,Reubens,ID
US,43.825443,-111.785453,Rexburg,ID
US,43.05314095,-114.1531489,Richfield,ID
US,43.67556751,-111.9107555,Rigby,ID
US,45.41869802,-116.3203975,Riggins,ID
US,43.63170297,-111.7734744,Ririe,ID
US,43.72139552,-112.1277476,Roberts,ID
US,42.57324099,-112.872512,Rockland,ID
US,42.61915551,-113.6678655,Rupert,ID
US,45.178746,-113.894889,Salmon,ID
US,48.28735849,-116.5437155,Sandpoint,ID
US,43.38098349,-112.126417,Shelley,ID
US,42.94147747,-114.4061369,Shoshone,ID
US,47.54211213,-116.1790693,Smelterville,ID
US,42.6614405,-111.5717145,Soda Springs,ID
US,44.382042,-112.188327,Spencer,ID
US,47.96442401,-116.8679145,Spirit Lake,ID
US,43.96209251,-111.679968,St. Anthony,ID
US,42.114421,-111.390017,St. Charles,ID
US,47.31105453,-116.5674116,St. Maries,ID
US,44.21056797,-114.9366219,Stanley,ID
US,43.69515648,-116.49078,Star,ID
US,47.70539287,-117.0342152,State Line,ID
US,46.09282864,-115.9768251,Stites,ID
US,43.87292593,-111.7480183,Sugar City,ID
US,43.6887535,-114.333104,Sun Valley,ID
US,43.4518015,-111.3415705,Swan Valley,ID
US,47.15930706,-116.9237836,Tensed,ID
US,43.887217,-111.6682005,Teton,ID
US,43.81593355,-111.1603576,Tetonia,ID
US,46.73839595,-116.7695749,Troy,ID
US,42.566397,-114.442945,Twin Falls,ID
US,43.59372692,-111.9585528,Ucon,ID
US,43.6015305,-111.111248,Victor,ID
US,47.47380191,-115.9128013,Wallace,ID
US,47.5149125,-116.1323755,Wardner,ID
US,44.11878004,-111.3201256,Warm River,ID
US,46.37760805,-115.9437866,Weippe,ID
US,44.2608061,-116.9584807,Weiser,ID
US,42.77546,-114.699374,Wendell,ID
US,42.03731798,-111.9687379,Weston,ID
US,45.76359237,-116.2991267,White Bird,ID
US,43.67486245,-116.9132464,Wilder,ID
US,46.24067552,-116.6236546,Winchester,ID
US,47.40067546,-116.9170964,Worley,ID
US,40.8024005,-90.400273,Abingdon,IL
US,38.39541801,-89.48665753,Addieville,IL
US,41.9357785,-87.993236,Addison,IL
US,42.14024387,-89.48836022,Adeline,IL
US,41.787336,-90.2205755,Albany,IL
US,38.54624851,-89.61570851,Albers,IL
US,38.374319,-88.046399,Albion,IL
US,41.199581,-90.73935751,Aledo,IL
US,41.06314803,-90.55274158,Alexis,IL
US,42.169949,-88.2768395,Algonquin,IL
US,38.88821703,-89.73651456,Alhambra,IL
US,38.52767644,-87.70845937,Allendale,IL
US,39.55913299,-88.53764548,Allenville,IL
US,39.91505099,-87.93342397,Allerton,IL
US,38.72866006,-88.91218413,Alma,IL
US,38.584931,-90.11085799,Alorton,IL
US,41.19330194,-90.37766438,Alpha,IL
US,39.55931501,-90.43263903,Alsey,IL
US,41.66473316,-87.76540134,Alsip,IL
US,39.06160801,-88.74269302,Altamont,IL
US,37.5672025,-89.32001449,Alto Pass,IL
US,38.87299793,-90.13022433,Alton,IL
US,41.115184,-90.16425249,Altona,IL
US,40.30782651,-87.60175451,Alvin,IL
US,41.716461,-89.33190749,Amboy,IL
US,40.56939749,-88.53898348,Anchor,IL
US,41.44017298,-90.71560046,Andalusia,IL
US,41.2948265,-90.29058601,Andover,IL
US,37.460611,-89.22857301,Anna,IL
US,41.39792953,-89.90401007,Annawan,IL
US,42.4712797,-88.06452798,Antioch,IL
US,42.50198745,-90.09480332,Apple River,IL
US,39.68722401,-88.29756302,Arcola,IL
US,39.88043599,-90.36926898,Arenzville,IL
US,39.984868,-88.815771,Argenta,IL
US,41.47400449,-89.24458847,Arlington,IL
US,42.09697749,-87.95775589,Arlington Heights,IL
US,40.33729841,-89.3152103,Armington,IL
US,41.088719,-87.80254299,Aroma Park,IL
US,40.44938099,-88.63188997,Arrowsmith,IL
US,39.71476051,-88.46225152,Arthur,IL
US,40.877463,-87.9521135,Ashkum,IL
US,39.88894953,-90.00056806,Ashland,IL
US,38.31991947,-89.18553044,Ashley,IL
US,39.53012001,-88.01944302,Ashmore,IL
US,41.86845699,-89.22205748,Ashton,IL
US,39.51894399,-89.04777199,Assumption,IL
US,40.227678,-90.3532965,Astoria,IL
US,39.960231,-89.7260125,Athens,IL
US,41.40749813,-90.01718664,Atkinson,IL
US,40.26025249,-89.22903248,Atlanta,IL
US,39.79889551,-88.45707902,Atwood,IL
US,39.575836,-89.73791851,Auburn,IL
US,40.230248,-90.94746799,Augusta,IL
US,41.74024334,-88.35246366,Aurora,IL
US,37.88835151,-89.49810151,Ava,IL
US,38.615353,-89.60582301,Aviston,IL
US,40.66144045,-90.43087889,Avon,IL
US,38.182652,-89.84259249,Baldwin,IL
US,40.51411499,-89.90963098,Banner,IL
US,42.19292449,-87.87081898,Bannockburn,IL
US,40.495151,-90.56261549,Bardolph,IL
US,42.1519,-88.128018,Barrington,IL
US,42.1519245,-88.174256,Barrington Hills,IL
US,39.69636101,-91.03206002,Barry,IL
US,38.53707191,-89.46207029,Bartelso,IL
US,41.977202,-88.1809735,Bartlett,IL
US,40.6360215,-89.643296,Bartonville,IL
US,40.32763256,-91.19858463,Basco,IL
US,41.83044217,-88.32242546,Batavia,IL
US,39.03274601,-90.66613853,Batchtown,IL
US,40.19201146,-90.1390239,Bath,IL
US,40.80975711,-89.51890073,Bay View Gardens,IL
US,39.72958004,-90.90955958,Baylis,IL
US,42.42078094,-87.85366988,Beach Park,IL
US,39.995062,-90.413509,Beardstown,IL
US,40.95447697,-87.65436443,Beaverville,IL
US,38.60512802,-89.43361005,Beckemeyer,IL
US,41.7718815,-87.7863045,Bedford Park,IL
US,41.34508251,-87.61607301,Beecher,IL
US,39.186925,-88.7821855,Beecher City,IL
US,40.05963347,-87.63457044,Belgium,IL
US,37.32347247,-88.93583393,Belknap,IL
US,38.22318852,-88.55415304,Belle Prairie City,IL
US,38.23167451,-88.74046402,Belle Rive,IL
US,38.50838445,-89.94073789,Belleville,IL
US,40.689958,-89.6658345,Bellevue,IL
US,40.33733148,-88.52251196,Bellflower,IL
US,38.38298499,-87.90994847,Bellmont,IL
US,41.88182999,-87.87097348,Bellwood,IL
US,42.263956,-88.876093,Belvidere,IL
US,39.92671447,-88.56704544,Bement,IL
US,39.09314298,-89.80347496,Benld,IL
US,41.93625396,-87.96557627,Bensenville,IL
US,40.85013655,-89.11967011,Benson,IL
US,40.34202902,-91.10939705,Bentley,IL
US,38.04138494,-88.90438836,Benton,IL
US,41.89218349,-87.90773797,Berkeley,IL
US,39.75773951,-89.90271802,Berlin,IL
US,41.843231,-87.79020601,Berwyn,IL
US,38.87170645,-90.03902204,Bethalto,IL
US,39.64588849,-88.74041699,Bethany,IL
US,40.85441055,-90.86110362,Biggsville,IL
US,39.11234606,-89.21382214,Bingham,IL
US,38.83755904,-87.67008109,Birds,IL
US,41.19955647,-90.11726143,Bishop Hill,IL
US,40.25945598,-87.61192946,Bismarck,IL
US,40.55227952,-90.85792654,Blandinsville,IL
US,41.96284996,-88.12286042,Bloomingdale,IL
US,40.4739295,-88.969498,Bloomington,IL
US,41.655461,-87.6746585,Blue Island,IL
US,39.70202349,-89.11695549,Blue Mound,IL
US,39.750157,-90.535236,Bluffs,IL
US,38.323017,-88.72776701,Bluford,IL
US,41.6853815,-88.1159235,Bolingbrook,IL
US,40.114293,-88.360171,Bondville,IL
US,38.44641398,-87.99052095,Bone Gap,IL
US,41.14745298,-88.05684395,Bonfield,IL
US,38.20256899,-88.90780298,Bonnie,IL
US,41.71426051,-88.33014853,Boulder Hill,IL
US,41.18071304,-87.89168259,Bourbonnais,IL
US,40.23317599,-91.05958848,Bowen,IL
US,41.22292501,-88.26897501,Braceville,IL
US,41.17730449,-89.65368898,Bradford,IL
US,41.155304,-87.8597,Bradley,IL
US,41.267226,-88.2129865,Braidwood,IL
US,38.6148855,-89.51610049,Breese,IL
US,38.71684633,-87.74817175,Bridgeport,IL
US,41.75173199,-87.80050448,Bridgeview,IL
US,39.047192,-90.136348,Brighton,IL
US,40.838426,-89.87849249,Brimfield,IL
US,39.90846206,-87.99647313,Broadlands,IL
US,41.85828099,-87.85346748,Broadview,IL
US,40.06715299,-89.44277347,Broadwell,IL
US,39.71546547,-87.93337493,Brocton,IL
US,41.823872,-87.8458075,Brookfield,IL
US,38.65389997,-90.16715944,Brooklyn,IL
US,37.129809,-88.6296465,Brookport,IL
US,37.93087751,-88.46227801,Broughton,IL
US,40.1233585,-90.37303899,Browning,IL
US,38.37566255,-87.9808161,Browns,IL
US,38.99075349,-88.95599849,Brownstown,IL
US,38.947842,-90.58895449,Brussels,IL
US,40.46536601,-90.09332353,Bryant,IL
US,41.04898498,-88.17569246,Buckingham,IL
US,40.59642702,-88.03303205,Buckley,IL
US,37.9803095,-89.011716,Buckner,IL
US,41.32906251,-89.67890503,Buda,IL
US,39.85023996,-89.40754491,Buffalo,IL
US,42.18213261,-87.94616357,Buffalo Grove,IL
US,42.318219,-88.3485465,Bull Valley,IL
US,39.59178481,-89.42570557,Bulpitt,IL
US,37.46820451,-88.97488152,Buncombe,IL
US,39.03829651,-89.94613353,Bunker Hill,IL
US,41.745232,-87.770153,Burbank,IL
US,41.287742,-89.3642375,Bureau Junction,IL
US,42.04999297,-88.55083943,Burlington,IL
US,41.637435,-87.54435699,Burnham,IL
US,38.25059647,-88.25677093,Burnt Prairie,IL
US,41.7509135,-87.9189745,Burr Ridge,IL
US,37.83947558,-89.1356367,Bush,IL
US,40.5539375,-90.50139151,Bushnell,IL
US,39.19904847,-89.53139644,Butler,IL
US,42.1269775,-89.25639051,Byron,IL
US,40.99740991,-88.20422481,Cabery,IL
US,38.5727015,-90.1636035,Cahokia,IL
US,37.029495,-89.1661725,Cairo,IL
US,42.36685748,-88.89040395,Caledonia,IL
US,38.65125401,-88.04269303,Calhoun,IL
US,41.61298454,-87.55144265,Calumet City,IL
US,41.66633399,-87.65144748,Calumet Park,IL
US,39.79902201,-88.16705851,Camargo,IL
US,37.777387,-89.1161945,Cambria,IL
US,41.29727999,-90.19179397,Cambridge,IL
US,40.15315549,-90.77299148,Camden,IL
US,40.04352252,-91.06209704,Camp Point,IL
US,37.9301505,-89.54862849,Campbell Hill,IL
US,41.02575142,-88.30682233,Campus,IL
US,40.59130264,-90.03716636,Canton,IL
US,39.93530946,-89.67886541,Cantrall,IL
US,42.39681503,-88.73337207,Capron,IL
US,41.49929601,-90.38522101,Carbon Cliff,IL
US,41.2966505,-88.29680251,Carbon Hill,IL
US,37.7234055,-89.199901,Carbondale,IL
US,39.27769109,-89.8623117,Carlinville,IL
US,40.58426758,-89.12907367,Carlock,IL
US,38.6243935,-89.36257601,Carlyle,IL
US,38.07236251,-88.20598002,Carmi,IL
US,41.9155225,-88.13002,Carol Stream,IL
US,42.1257615,-88.2761245,Carpentersville,IL
US,37.689665,-88.625145,Carrier Mills,IL
US,39.294765,-90.40243199,Carrollton,IL
US,37.77621324,-89.09757539,Carterville,IL
US,40.4142655,-91.13140899,Carthage,IL
US,42.212578,-88.2444235,Cary,IL
US,39.30327851,-87.98103951,Casey,IL
US,38.6256035,-90.0175,Caseyville,IL
US,40.07072199,-87.71002798,Catlin,IL
US,37.47019799,-88.16596149,Cave-In-Rock,IL
US,41.26521099,-89.12360997,Cedar Point,IL
US,42.37717453,-89.63060106,Cedarville,IL
US,38.54995503,-89.12455906,Central City,IL
US,38.5061975,-89.1169055,Centralia,IL
US,38.582151,-90.1003125,Centreville,IL
US,39.8873875,-88.735993,Cerro Gordo,IL
US,42.01471202,-89.88744305,Chadwick,IL
US,40.117708,-88.253996,Champaign,IL
US,40.05202701,-90.14811251,Chandlerville,IL
US,41.4346955,-88.22918,Channahon,IL
US,42.4825747,-88.15486066,Channel Lake,IL
US,39.76685051,-90.40261853,Chapin,IL
US,39.49278652,-88.22124655,Charleston,IL
US,39.6705715,-89.6896765,Chatham,IL
US,40.75504951,-88.28814102,Chatsworth,IL
US,41.00113797,-87.91209245,Chebanse,IL
US,40.745142,-88.72164399,Chenoa,IL
US,41.4284655,-89.21477549,Cherry,IL
US,42.238958,-88.9578735,Cherry Valley,IL
US,37.929395,-89.82441,Chester,IL
US,39.25657352,-90.06669305,Chesterfield,IL
US,41.83372739,-87.662901,Chicago,IL
US,41.512267,-87.6251935,Chicago Heights,IL
US,41.7054135,-87.77245101,Chicago Ridge,IL
US,40.92085699,-89.48580798,Chillicothe,IL
US,39.80300299,-87.67265548,Chrisman,IL
US,37.96764651,-89.04294501,Christopher,IL
US,41.843732,-87.758355,Cicero,IL
US,40.01323704,-88.72211459,Cisco,IL
US,38.51697801,-88.43453703,Cisne,IL
US,40.566241,-87.88977,Cissna Park,IL
US,38.71843399,-87.97472548,Claremont,IL
US,41.79695799,-87.95296248,Clarendon Hills,IL
US,38.685354,-88.34402499,Clay City,IL
US,40.02621297,-90.96001293,Clayton,IL
US,39.81438511,-89.56793725,Clear Lake,IL
US,41.50498402,-90.31337504,Cleveland,IL
US,40.93294601,-87.93162002,Clifton,IL
US,40.16494452,-88.96369403,Clinton,IL
US,41.2875355,-88.26824151,Coal City,IL
US,41.438684,-90.4351805,Coal Valley,IL
US,39.28505499,-89.30244198,Coalton,IL
US,40.03209604,-91.15965258,Coatsburg,IL
US,37.5323575,-89.254138,Cobden,IL
US,39.08952099,-89.39045447,Coffeen,IL
US,40.42681051,-90.78781353,Colchester,IL
US,41.90297854,-89.8018096,Coleta,IL
US,40.56593649,-88.61223498,Colfax,IL
US,38.69397799,-90.02172297,Collinsville,IL
US,41.461484,-90.334991,Colona,IL
US,37.80757111,-89.07586875,Colp,IL
US,38.4537625,-90.1935365,Columbia,IL
US,39.98815842,-91.14528781,Columbus,IL
US,41.69432244,-89.08207787,Compton,IL
US,39.81227749,-90.36859148,Concord,IL
US,40.61735451,-89.20481102,Congerville,IL
US,40.54169705,-88.7119646,Cooksville,IL
US,41.68133048,-90.31722147,Cordova,IL
US,40.98793854,-88.73102259,Cornell,IL
US,41.931358,-88.69451251,Cortland,IL
US,38.18629037,-89.61228585,Coulterville,IL
US,41.560084,-87.7223975,Country Club Hills,IL
US,41.776081,-87.8778075,Countryside,IL
US,39.24941404,-88.85701908,Cowden,IL
US,41.40226,-90.5631345,Coyne Center,IL
US,37.751605,-89.04667,Crainville,IL
US,37.6200585,-88.83739799,Creal Springs,IL
US,40.772548,-87.85590949,Crescent City,IL
US,41.573714,-88.099728,Crest Hill,IL
US,41.93118197,-88.96654845,Creston,IL
US,41.646483,-87.72999999,Crestwood,IL
US,41.445192,-87.603763,Crete,IL
US,40.6433815,-89.59625501,Creve Coeur,IL
US,38.158709,-88.06174049,Crossville,IL
US,42.2430015,-88.3251485,Crystal Lake,IL
US,41.56868001,-88.16741452,Crystal Lawns,IL
US,40.49309102,-90.19232004,Cuba,IL
US,40.87840999,-88.26645098,Cullom,IL
US,38.03267251,-89.56769402,Cutler,IL
US,37.36570099,-89.01877048,Cypress,IL
US,38.19818252,-88.68451005,Dahlgren,IL
US,42.38780292,-89.52228033,Dakota,IL
US,40.6379825,-91.165768,Dallas City,IL
US,39.71754701,-88.80609302,Dalton City,IL
US,41.35228401,-89.16459852,Dalzell,IL
US,38.50812353,-89.62055157,Damiansville,IL
US,40.95673397,-88.95053044,Dana,IL
US,40.8195005,-87.976048,Danforth,IL
US,40.5300015,-89.1728775,Danvers,IL
US,40.11213606,-87.62357013,Danville,IL
US,41.7401465,-87.9756945,Darien,IL
US,42.42107646,-89.41125141,Davis,IL
US,42.1217055,-89.09507501,Davis Junction,IL
US,39.8535015,-89.46344799,Dawson,IL
US,40.12123248,-88.64023796,De Land,IL
US,41.32684182,-89.2723576,De Pue,IL
US,37.817529,-89.22096851,De Soto,IL
US,40.1847609,-88.78326038,De Witt,IL
US,39.88655659,-89.0015357,Decatur,IL
US,40.62980103,-89.32937156,Deer Creek,IL
US,41.60923606,-89.69299863,Deer Grove,IL
US,42.1683835,-88.0702755,Deer Park,IL
US,42.16783,-87.846874,Deerfield,IL
US,41.94990203,-88.71190805,DeKalb,IL
US,40.3713535,-89.542356,Delavan,IL
US,42.0375885,-87.883474,Des Plaines,IL
US,39.62013058,-90.67593767,Detroit,IL
US,41.284703,-88.242064,Diamond,IL
US,39.06228204,-88.37353758,Dieterich,IL
US,39.571668,-89.64876351,Divernon,IL
US,38.445557,-88.94190001,Dix,IL
US,41.63183051,-87.66274701,Dixmoor,IL
US,41.88607649,-89.48967948,Dixon,IL
US,41.6256235,-87.58479401,Dolton,IL
US,37.359795,-89.165706,Dongola,IL
US,39.03200533,-89.4707541,Donnellson,IL
US,40.88232349,-87.61299548,Donovan,IL
US,39.0876475,-89.885669,Dorchester,IL
US,41.43326151,-89.39612602,Dover,IL
US,37.94014203,-89.23867707,Dowell,IL
US,41.76592438,-88.04091669,Downers Grove,IL
US,40.404523,-88.8841225,Downs,IL
US,38.221142,-89.2162215,Du Bois,IL
US,38.013028,-89.2269435,Du Quoin,IL
US,40.4912599,-90.03198679,Dunfermline,IL
US,40.86102805,-89.6751231,Dunlap,IL
US,38.5150065,-90.201916,Dupo,IL
US,42.43275852,-89.31377905,Durand,IL
US,41.099273,-88.4199315,Dwight,IL
US,39.11185649,-89.78194347,Eagarville,IL
US,41.58660653,-88.91154905,Earlville,IL
US,38.87845218,-90.14177913,East Alton,IL
US,41.17220105,-88.2660281,East Brooklyn,IL
US,37.29558801,-89.48698902,East Cape Girardeau,IL
US,38.5280785,-90.24598351,East Carondelet,IL
US,42.49538039,-90.62422701,East Dubuque,IL
US,42.0924565,-88.2515465,East Dundee,IL
US,40.94702951,-90.31005153,East Galesburg,IL
US,39.13614502,-89.81102405,East Gillespie,IL
US,41.576334,-87.64769549,East Hazel Crest,IL
US,41.522485,-90.4066815,East Moline,IL
US,40.685391,-89.5114445,East Peoria,IL
US,38.59846691,-90.05174947,East St. Louis,IL
US,40.23194293,-89.83594634,Easton,IL
US,37.49920146,-88.58443741,Eddyville,IL
US,38.922246,-88.66390149,Edgewood,IL
US,39.65742602,-89.38541154,Edinburg,IL
US,38.82423335,-89.942941,Edwardsville,IL
US,39.130713,-88.5349265,Effingham,IL
US,39.62266249,-90.99116649,El Dara,IL
US,40.739172,-88.99865249,El Paso,IL
US,41.882519,-88.4540645,Elburn,IL
US,37.8134405,-88.434297,Eldorado,IL
US,39.28632058,-90.55341167,Eldred,IL
US,42.06494156,-88.34588013,Elgin,IL
US,42.31704403,-90.22212056,Elizabeth,IL
US,37.44817799,-88.30409599,Elizabethtown,IL
US,42.011878,-87.960228,Elk Grove Village,IL
US,40.01759849,-89.47419298,Elkhart,IL
US,37.909964,-89.232776,Elkville,IL
US,40.46543144,-88.27120538,Elliott,IL
